Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
2013-11-17,17,November,2013,62,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,4,3,9,23,12,35
2015-11-17,17,November,2015,62,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,5,3,9,29,15,44
2013-12-26,26,December,2013,62,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,20,3,9,116,60,176
2015-12-26,26,December,2015,62,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,19,3,9,111,57,168
2014-02-12,12,February,2014,62,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,21,3,9,122,63,185
2014-02-12,12,February,2014,62,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,30,3,9,175,90,265
2016-02-12,12,February,2016,62,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,18,3,9,105,54,159
2016-02-12,12,February,2016,62,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,28,3,9,163,84,247
2014-05-31,31,May,2014,62,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,1,3,9,6,3,9
2014-05-31,31,May,2014,62,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,20,3,9,116,60,176
2016-05-31,31,May,2016,62,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,1,3,9,6,3,9
2016-05-31,31,May,2016,62,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,21,3,9,122,63,185
2013-12-25,25,December,2013,20,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,3,3,9,18,9,27
2013-12-25,25,December,2013,20,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,18,3,9,106,54,160
2015-12-25,25,December,2015,20,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,3,3,9,18,9,27
2015-12-25,25,December,2015,20,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,19,3,9,112,57,169
2014-01-14,14,January,2014,20,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,20,3,9,118,60,178
2014-01-14,14,January,2014,20,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,29,3,9,171,87,258
2016-01-14,14,January,2016,20,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,17,3,9,100,51,151
2016-01-14,14,January,2016,20,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,27,3,9,160,81,241
2014-01-26,26,January,2014,20,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,10,3,9,59,30,89
2016-01-26,26,January,2016,20,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,8,3,9,47,24,71
2014-02-05,5,February,2014,20,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,27,3,9,160,81,241
2014-02-05,5,February,2014,20,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,18,3,9,106,54,160
2016-02-05,5,February,2016,20,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,25,3,9,148,75,223
2016-02-05,5,February,2016,20,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,18,3,9,106,54,160
2014-03-01,1,March,2014,20,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,19,3,9,112,57,169
2014-03-01,1,March,2014,20,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,23,3,9,136,69,205
2016-03-01,1,March,2016,20,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,16,3,9,95,48,143
2016-03-01,1,March,2016,20,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,20,3,9,118,60,178
2013-09-21,21,September,2013,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,7,6,13
2015-09-21,21,September,2015,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,5,4,9
2013-10-22,22,October,2013,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,24,20,44
2015-10-22,22,October,2015,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,16,14,30
2013-11-03,3,November,2013,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,16,14,30
2013-11-03,3,November,2013,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,42,36,78
2015-11-03,3,November,2015,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,12,10,22
2015-11-03,3,November,2015,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,35,30,65
2013-11-07,7,November,2013,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,2,2,4
2015-11-07,7,November,2015,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,2,2,4
2013-11-08,8,November,2013,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,42,36,78
2015-11-08,8,November,2015,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,42,36,78
2013-12-31,31,December,2013,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,47,40,87
2013-12-31,31,December,2013,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,28,24,52
2015-12-31,31,December,2015,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,45,38,83
2015-12-31,31,December,2015,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,21,18,39
2014-01-12,12,January,2014,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,14,12,26
2014-01-12,12,January,2014,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,5,4,9
2016-01-12,12,January,2016,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,9,8,17
2016-01-12,12,January,2016,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,7,6,13
2014-02-16,16,February,2014,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,24,20,44
2014-02-16,16,February,2014,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,21,18,39
2016-02-16,16,February,2016,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,28,24,52
2016-02-16,16,February,2016,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,16,14,30
2014-04-05,5,April,2014,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,24,20,44
2014-04-05,5,April,2014,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,45,38,83
2016-04-05,5,April,2016,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,26,22,48
2016-04-05,5,April,2016,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,42,36,78
2014-04-27,27,April,2014,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,42,36,78
2014-04-27,27,April,2014,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,2,2,4
2016-04-27,27,April,2016,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,45,38,83
2016-04-27,27,April,2016,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,5,4,9
2014-05-06,6,May,2014,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,33,28,61
2016-05-06,6,May,2016,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,26,22,48
2014-05-26,26,May,2014,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,61,52,113
2014-05-26,26,May,2014,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,24,20,44
2016-05-26,26,May,2016,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,61,52,113
2016-05-26,26,May,2016,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,26,22,48
2014-07-01,1,July,2014,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,9,8,17
2014-07-01,1,July,2014,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,52,44,96
2016-07-01,1,July,2016,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,7,6,13
2016-07-01,1,July,2016,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,52,44,96
2014-07-29,29,July,2014,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,40,34,74
2016-07-29,29,July,2016,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,33,28,61
2013-09-04,4,September,2013,27,Young Adults (25-34),M,United States,Oregon,Accessories,Bottles and Cages,Road Bottle Cage,21,3,9,100,63,163
2015-09-04,4,September,2015,27,Young Adults (25-34),M,United States,Oregon,Accessories,Bottles and Cages,Road Bottle Cage,20,3,9,95,60,155
2013-12-21,21,December,2013,27,Young Adults (25-34),M,United States,Oregon,Accessories,Bottles and Cages,Road Bottle Cage,19,3,9,90,57,147
2013-12-21,21,December,2013,27,Young Adults (25-34),M,United States,Oregon,Accessories,Bottles and Cages,Road Bottle Cage,27,3,9,128,81,209
2015-12-21,21,December,2015,27,Young Adults (25-34),M,United States,Oregon,Accessories,Bottles and Cages,Road Bottle Cage,20,3,9,95,60,155
2015-12-21,21,December,2015,27,Young Adults (25-34),M,United States,Oregon,Accessories,Bottles and Cages,Road Bottle Cage,29,3,9,137,87,224
2014-03-04,4,March,2014,27,Young Adults (25-34),M,United States,Oregon,Accessories,Bottles and Cages,Road Bottle Cage,26,3,9,123,78,201
2014-03-04,4,March,2014,27,Young Adults (25-34),M,United States,Oregon,Accessories,Bottles and Cages,Road Bottle Cage,13,3,9,62,39,101
2016-03-04,4,March,2016,27,Young Adults (25-34),M,United States,Oregon,Accessories,Bottles and Cages,Road Bottle Cage,25,3,9,119,75,194
2016-03-04,4,March,2016,27,Young Adults (25-34),M,United States,Oregon,Accessories,Bottles and Cages,Road Bottle Cage,11,3,9,52,33,85
2014-06-21,21,June,2014,27,Young Adults (25-34),M,United States,Oregon,Accessories,Bottles and Cages,Road Bottle Cage,18,3,9,85,54,139
2014-06-21,21,June,2014,27,Young Adults (25-34),M,United States,Oregon,Accessories,Bottles and Cages,Road Bottle Cage,26,3,9,123,78,201
2016-06-21,21,June,2016,27,Young Adults (25-34),M,United States,Oregon,Accessories,Bottles and Cages,Road Bottle Cage,19,3,9,90,57,147
2016-06-21,21,June,2016,27,Young Adults (25-34),M,United States,Oregon,Accessories,Bottles and Cages,Road Bottle Cage,23,3,9,109,69,178
2013-08-01,1,August,2013,28,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,20,3,9,116,60,176
2015-08-01,1,August,2015,28,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,20,3,9,116,60,176
2013-10-04,4,October,2013,28,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,23,3,9,134,69,203
2013-10-04,4,October,2013,28,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,4,3,9,23,12,35
2013-10-04,4,October,2013,28,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,27,3,9,157,81,238
2015-10-04,4,October,2015,28,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,20,3,9,116,60,176
2015-10-04,4,October,2015,28,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,1,3,9,6,3,9
2015-10-04,4,October,2015,28,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,24,3,9,140,72,212
2013-12-01,1,December,2013,28,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,25,3,9,146,75,221
2013-12-01,1,December,2013,28,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,16,3,9,93,48,141
2015-12-01,1,December,2015,28,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,22,3,9,128,66,194
2015-12-01,1,December,2015,28,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,14,3,9,81,42,123
2013-12-11,11,December,2013,28,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,9,3,9,52,27,79
2015-12-11,11,December,2015,28,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,9,3,9,52,27,79
2013-12-12,12,December,2013,28,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,3,3,9,17,9,26
2013-12-12,12,December,2013,28,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,30,3,9,175,90,265
2015-12-12,12,December,2015,28,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,1,3,9,6,3,9
2015-12-12,12,December,2015,28,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,29,3,9,169,87,256
2013-12-27,27,December,2013,28,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,25,3,9,146,75,221
2013-12-27,27,December,2013,28,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,2,3,9,12,6,18
2015-12-27,27,December,2015,28,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,26,3,9,151,78,229
2015-12-27,27,December,2015,28,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,2,3,9,12,6,18
2014-03-15,15,March,2014,28,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,15,3,9,87,45,132
2014-03-15,15,March,2014,28,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,12,3,9,70,36,106
2016-03-15,15,March,2016,28,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,12,3,9,70,36,106
2016-03-15,15,March,2016,28,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,11,3,9,64,33,97
2014-03-19,19,March,2014,28,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,17,3,9,99,51,150
2016-03-19,19,March,2016,28,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,17,3,9,99,51,150
2014-04-05,5,April,2014,28,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,13,3,9,76,39,115
2014-04-05,5,April,2014,28,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,16,3,9,93,48,141
2016-04-05,5,April,2016,28,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,10,3,9,58,30,88
2016-04-05,5,April,2016,28,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,13,3,9,76,39,115
2014-05-19,19,May,2014,28,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,24,3,9,140,72,212
2014-05-19,19,May,2014,28,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,5,3,9,29,15,44
2016-05-19,19,May,2016,28,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,26,3,9,151,78,229
2016-05-19,19,May,2016,28,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,4,3,9,23,12,35
2013-12-28,28,December,2013,28,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5,30,26,56
2013-12-28,28,December,2013,28,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,58,50,108
2015-12-28,28,December,2015,28,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,28,24,52
2015-12-28,28,December,2015,28,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,53,46,99
2014-02-12,12,February,2014,28,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,69,60,129
2016-02-12,12,February,2016,28,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,67,58,125
2014-03-25,25,March,2014,28,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,46,40,86
2016-03-25,25,March,2016,28,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,51,44,95
2014-04-19,19,April,2014,28,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,21,18,39
2014-04-19,19,April,2014,28,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,21,18,39
2016-04-19,19,April,2016,28,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,21,18,39
2016-04-19,19,April,2016,28,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,18,16,34
2013-09-15,15,September,2013,30,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Road Bottle Cage,17,3,9,81,51,132
2013-09-15,15,September,2013,30,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Road Bottle Cage,5,3,9,24,15,39
2015-09-15,15,September,2015,30,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Road Bottle Cage,18,3,9,85,54,139
2015-09-15,15,September,2015,30,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Road Bottle Cage,5,3,9,24,15,39
2013-12-13,13,December,2013,30,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Road Bottle Cage,8,3,9,38,24,62
2013-12-13,13,December,2013,30,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Road Bottle Cage,20,3,9,95,60,155
2015-12-13,13,December,2015,30,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Road Bottle Cage,9,3,9,43,27,70
2015-12-13,13,December,2015,30,Young Adults (25-34),F,United States,Oregon,Accessories,Bottles and Cages,Road Bottle Cage,20,3,9,95,60,155
